GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,2918,2918
GCA_014169115.1_ASM1416911v1,plasmid_AC512,AP022070.1,17973,16913
GCA_014169115.1_ASM1416911v1,plasmid_AC512,AP022069.1,1067,16913
GCA_014169115.1_ASM1416911v1,plasmid_AA977,AP022074.1,3971,4225
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022071.1,76279,84846
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,8559,84846
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,10556,84846
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022072.1,3696,84846
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022072.1,56687,81100
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022070.1,21692,81100
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022069.1,4581,81100
GCA_014169115.1_ASM1416911v1,plasmid_AA174,AP022069.1,14532,42764
GCA_014169115.1_ASM1416911v1,plasmid_AA174,AP022070.1,28232,42764
GCA_014169115.1_ASM1416911v1,plasmid_AC748,no_correct_alignments,0,0
GCA_014169115.1_ASM1416911v1,plasmid_AB446,AP022073.1,4774,4866
GCA_014131575.1_ASM1413157v1,plasmid_AA162,CP048864.1,4593,4593
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056525.1,112257,122938
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,16545,122938
GCA_013749295.1_ASM1374929v1,plasmid_AA579,CP056526.1,4074,4074
GCA_013749295.1_ASM1374929v1,plasmid_AG799,CP056525.1,4040,4040
GCA_014169275.1_ASM1416927v1,plasmid_AC529,AP022125.1,2997,2997
GCA_014169275.1_ASM1416927v1,plasmid_AA159,AP022123.1,7233,7233
GCA_014169275.1_ASM1416927v1,plasmid_AA474,AP022122.1,88738,89059
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022121.1,153281,153455
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,2070,153455
GCA_014169275.1_ASM1416927v1,plasmid_AA579,AP022124.1,4020,4062
