GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022071.1,174,1057,61009,62065
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022072.1,174,1057,74268,75324
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022070.1,141,1870,101944,103813
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022069.1,141,1869,1995223,1997091
GCA_014169115.1_ASM1416911v1,plasmid_AA735,AP022069.1,170,1139,4518717,4519855
GCA_014169115.1_ASM1416911v1,plasmid_AA735,AP022069.1,170,1139,4636230,4637368
GCA_014169115.1_ASM1416911v1,plasmid_AA735,AP022069.1,173,1067,855998,857064
GCA_014169115.1_ASM1416911v1,plasmid_AA735,AP022070.1,173,1067,107336,108402
GCA_014169115.1_ASM1416911v1,plasmid_AA735,AP022070.1,173,1067,2459,3525
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056525.1,56,4662,114577,119238
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,56,4662,4095137,4099798
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,66,2581,3029048,3031628
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,66,2581,21791,24371
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,66,2581,2215935,2218515
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,66,2581,3903867,3906447
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,73,1864,560185,562048
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,73,1864,4142171,4144034
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,73,1864,2175701,2177564
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056525.1,73,1864,60942,62805
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,73,1864,4107065,4108928
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056525.1,82,1245,126380,127624
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,82,1245,2033895,2035139
GCA_014169275.1_ASM1416927v1,plasmid_AA474,AP022120.1,72,1892,66950,68841
GCA_014169275.1_ASM1416927v1,plasmid_AA474,AP022120.1,72,1892,4078666,4080557
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,69,2070,4134347,4136416
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022121.1,69,2070,114907,116976
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,83,1221,4149107,4150327
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022121.1,83,1221,107462,108682
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,85,1161,1137554,1138714
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,85,1161,2804971,2806131
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,85,1161,1148773,1149933
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,85,1161,1146157,1147317
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022121.1,85,1161,141303,142463
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057972.1,59,2660,27866,30525
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057972.1,59,2660,25206,27865
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057970.1,59,2660,889343,892002
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057971.1,59,2660,97906,100565
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057970.1,65,1869,4362314,4364182
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057970.1,65,1869,1300366,1302234
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057970.1,65,1868,2006047,2007914
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056357.1,63,2053,2521271,2523323
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056357.1,63,2053,143531,145583
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056358.1,67,1458,99972,101429
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056358.1,67,1458,28148,29605
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056357.1,68,1449,2557475,2558923
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056357.1,68,1449,137632,139080
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056357.1,73,1331,4870855,4872185
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056357.1,73,1331,1944641,1945971
GCA_013745955.1_ASM1374595v1,plasmid_AF243,CP056357.1,69,1374,1699822,1701195
GCA_013745955.1_ASM1374595v1,plasmid_AF243,CP056357.1,69,1374,1693190,1694563
GCA_013745955.1_ASM1374595v1,plasmid_AF242,CP056357.1,64,1838,764034,765871
GCA_013745955.1_ASM1374595v1,plasmid_AF242,CP056357.1,64,1838,755198,757035
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,60,5587,2640419,2646005
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,60,5587,1858751,1864337
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,71,1858,3512281,3514138
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,71,1858,2212840,2214697
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,71,1858,4589396,4591253
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,76,1258,2756570,2757827
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,76,1258,3131484,3132741
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,76,1258,2398181,2399438
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,77,1247,3958020,3959266
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,77,1247,1674301,1675547
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,760689,761883
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,3528754,3529948
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,1685295,1686489
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,3678505,3679699
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,4197411,4198605
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,1987061,1988255
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,2501500,2502694
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,3895245,3896439
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,1173104,1174298
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,1298333,1299527
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,1266478,1267672
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,70133,71327
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,352398,353592
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,648605,649799
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,4478601,4479795
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1195,1044834,1046028
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1194,4402122,4403315
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1194,2648056,2649249
GCA_014169455.1_ASM1416945v1,plasmid_AA338,AP022173.1,123,1194,3634007,3635200
GCA_013834305.1_ASM1383430v1,plasmid_AA304,CP057456.1,57,1213,19977,21189
GCA_013834305.1_ASM1383430v1,plasmid_AA304,CP057455.1,57,1213,3004860,3006072
GCA_013834305.1_ASM1383430v1,plasmid_AA304,CP057455.1,57,1213,2894662,2895874
GCA_013834305.1_ASM1383430v1,plasmid_AF232,CP057455.1,46,1875,2522208,2524082
GCA_013834305.1_ASM1383430v1,plasmid_AF232,CP057455.1,46,1875,3931267,3933141
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,107,2984,4096860,4099843
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,107,2984,7721,10704
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,115,1991,41922,43912
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,115,1985,1366755,1368739
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,116,1987,1366754,1368740
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,116,1991,41921,43911
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,124,1586,46027,47612
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,124,1586,1391,2976
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,4381758,4383251
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022179.1,125,1494,22384,23877
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,3714973,3716466
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022179.1,125,1494,36159,37652
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,4551400,4552893
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,2583739,2585232
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,221977,223470
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,2999639,3001132
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,4109439,4110932
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,2828865,2830358
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,125,1494,1777418,1778911
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,129,1338,24074,25411
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,129,1338,73615,74952
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,129,1338,15634,16971
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,132,1307,1782531,1783837
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,132,1307,4114750,4116056
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022179.1,132,1307,37653,38959
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,132,1307,3545240,3546546
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,132,1307,4717142,4718448
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022179.1,132,1307,24748,26054
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022179.1,132,1307,47,1353
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,132,1307,1770369,1771675
