GCA_014169115.1_ASM1416911v1,plasmid_AB685,no_correct_alignments,0,0
GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,3272,3272
GCA_014169115.1_ASM1416911v1,plasmid_AA977,AP022074.1,5167,5167
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022071.1,78802,84724
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,5920,84724
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022072.1,67161,95588
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022070.1,25210,95588
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022069.1,5265,95588
GCA_014169115.1_ASM1416911v1,plasmid_AA352,AP022069.1,15179,71383
GCA_014169115.1_ASM1416911v1,plasmid_AA352,AP022070.1,56185,71383
GCA_014169115.1_ASM1416911v1,plasmid_AC748,AP022076.1,2024,2100
GCA_014169115.1_ASM1416911v1,plasmid_AB446,AP022073.1,5066,5219
GCA_014131575.1_ASM1413157v1,plasmid_AE638,CP048863.1,26551,26551
GCA_014131575.1_ASM1413157v1,plasmid_AA162,CP048864.1,4593,4593
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056525.1,114121,127383
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,34325,127383
GCA_013749295.1_ASM1374929v1,plasmid_AA579,CP056526.1,4074,4074
GCA_013749295.1_ASM1374929v1,plasmid_AG799,CP056525.1,4040,4040
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057972.1,110218,109438
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057970.1,8266,109438
GCA_013900205.1_ASM1390020v1,plasmid_AA474,CP057971.1,2660,109438
GCA_013900205.1_ASM1390020v1,plasmid_AA313,CP057971.1,135553,135639
GCA_013745955.1_ASM1374595v1,plasmid_AD448,CP056357.1,36412,36412
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056358.1,116734,138490
GCA_013745955.1_ASM1374595v1,plasmid_AA734,CP056357.1,28047,138490
GCA_013745955.1_ASM1374595v1,plasmid_AA579,CP056360.1,4073,4073
GCA_013745955.1_ASM1374595v1,plasmid_AA525,CP056359.1,4116,4116
GCA_013745955.1_ASM1374595v1,plasmid_AF243,CP056357.1,2748,1374
GCA_013745955.1_ASM1374595v1,plasmid_AF242,CP056357.1,15021,13183
GCA_014168935.1_ASM1416893v1,plasmid_AA327,AP022031.1,72662,72743
