SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_28
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_29
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_33
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_36
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_39
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_40
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_44
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_47
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_48
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_51
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_55
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_55
SRR8182925,plasmid_AA171,CP021871.1,SRR8182925_202105251828_56
SRR3999089,plasmid_AA552,CP019006.1,SRR3999089_202105251828_16
SRR3999089,plasmid_AA175,CP019007.1,SRR3999089_202105251828_15
SRR3999089,plasmid_AA175,CP019007.1,SRR3999089_202105251828_19
SRR3999089,plasmid_AA175,CP019007.1,SRR3999089_202105251828_20
SRR3999089,plasmid_AA175,CP019007.1,SRR3999089_202105251828_22
SRR3999089,plasmid_AA175,CP019007.1,SRR3999089_202105251828_24
SRR3999089,plasmid_AA175,CP019007.1,SRR3999089_202105251828_27
SRR4025854,plasmid_AA860,CP021936.1,SRR4025854_202105251828_13
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_45
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_53
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_53
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_53
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_53
SRR4025854,plasmid_AA860,CP021936.1,SRR4025854_202105251828_53
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_56
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_56
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_56
SRR4025854,plasmid_AA860,CP021936.1,SRR4025854_202105251828_56
SRR4025854,plasmid_AA860,CP021937.1,SRR4025854_202105251828_56
SRR4025854,plasmid_AD068,CP021937.1,SRR4025854_202105251828_46
SRR4025854,plasmid_AD068,CP021937.1,SRR4025854_202105251828_46
