4573942	5042753	468813	1	AP022362.1	DRR192221_202105251828_1_length_468813_cov_43.132528	100.0		True
1363216	1542684	179470	1	AP022362.1	DRR192221_202105251828_2_length_437611_cov_39.862130	99.97		True
1104402	1362540	437611	179471	AP022362.1	DRR192221_202105251828_2_length_437611_cov_39.862130	99.94		True
4127583	4526987	399405	1	AP022362.1	DRR192221_202105251828_3_length_399405_cov_41.196076	100.0		True
3523353	3709798	186446	1	AP022362.1	DRR192221_202105251828_4_length_394141_cov_37.110516	100.0		True
3315538	3523232	394141	186447	AP022362.1	DRR192221_202105251828_4_length_394141_cov_37.110516	100.0		True
2115892	2202886	86995	1	AP022362.1	DRR192221_202105251828_5_length_347115_cov_37.537021	100.0		True
1855195	2115306	347115	87004	AP022362.1	DRR192221_202105251828_5_length_347115_cov_37.537021	100.0		True
284291	620604	1	336315	AP022362.1	DRR192221_202105251828_6_length_336315_cov_44.623931	100.0		True
2545319	2848344	303028	1	AP022362.1	DRR192221_202105251828_7_length_303028_cov_34.435360	100.0		True
797464	1047121	1	249657	AP022362.1	DRR192221_202105251828_8_length_249657_cov_41.400628	100.0		True
3084138	3313269	1	229132	AP022362.1	DRR192221_202105251828_9_length_229132_cov_36.659470	100.0		True
1543199	1764180	1	220982	AP022362.1	DRR192221_202105251828_10_length_220982_cov_37.995291	100.0		True
2333893	2544324	210432	1	AP022362.1	DRR192221_202105251828_11_length_210432_cov_36.511210	100.0		True
3714648	3924079	209432	1	AP022362.1	DRR192221_202105251828_12_length_209432_cov_39.036545	100.0		True
4065414	4099311	33898	1	AP022362.1	DRR192221_202105251828_13_length_173018_cov_40.003707	99.98		True
3926407	4065526	173018	33899	AP022362.1	DRR192221_202105251828_13_length_173018_cov_40.003707	100.0		True
2849527	2986145	1	136619	AP022362.1	DRR192221_202105251828_14_length_136619_cov_36.019019	100.0		True
5047494	5157203	1	109710	AP022362.1	DRR192221_202105251828_15_length_109710_cov_44.449212	100.0		True
2203884	2303118	99236	1	AP022362.1	DRR192221_202105251828_16_length_99236_cov_36.392638	100.0		True
703348	796284	92940	1	AP022362.1	DRR192221_202105251828_17_length_92940_cov_42.807484	100.0		True
2990355	3067833	1	77479	AP022362.1	DRR192221_202105251828_18_length_77479_cov_35.811847	100.0		True
5162091	5228852	66762	1	AP022362.1	DRR192221_202105251828_19_length_66762_cov_46.365379	100.0		True
17120	75457	58338	1	AP022362.1	DRR192221_202105251828_20_length_58338_cov_45.471148	100.0		True
138181	194031	1	55851	AP022362.1	DRR192221_202105251828_21_length_55851_cov_46.852864	100.0		True
1052117	1103223	51107	1	AP022362.1	DRR192221_202105251828_22_length_51107_cov_40.863005	100.0		True
4531902	4573455	41555	1	AP022362.1	DRR192221_202105251828_23_length_41555_cov_42.481317	100.0		True
1766696	1805577	38882	1	AP022362.1	DRR192221_202105251828_24_length_38882_cov_40.586376	100.0		True
249170	279214	30045	1	AP022362.1	DRR192221_202105251828_25_length_30045_cov_43.437563	100.0		True
634527	663949	29423	1	AP022362.1	DRR192221_202105251828_26_length_29423_cov_46.272665	100.0		True
2305396	2331561	26231	1	AP022362.1	DRR192221_202105251828_27_length_26231_cov_36.306773	100.0		True
86808	106001	1	19194	AP022362.1	DRR192221_202105251828_28_length_19194_cov_44.513610	100.0		True
666276	682739	1	16464	AP022362.1	DRR192221_202105251828_29_length_16464_cov_44.372223	100.0		True
4099826	4115309	15490	1	AP022362.1	DRR192221_202105251828_30_length_15490_cov_49.182191	99.95		True
224606	238903	1	14298	AP022362.1	DRR192221_202105251828_31_length_14298_cov_42.709689	100.0		True
1837334	1850907	1	13574	AP022362.1	DRR192221_202105251828_32_length_13574_cov_40.098609	100.0		True
1816336	1828653	1	12329	AP022362.1	DRR192221_202105251828_33_length_12329_cov_79.829946	99.86		True
690477	702352	11876	1	AP022362.1	DRR192221_202105251828_34_length_11876_cov_43.794961	100.0		True
3070106	3081812	1	11707	AP022362.1	DRR192221_202105251828_35_length_11707_cov_35.338515	100.0		True
622878	633649	10772	1	AP022362.1	DRR192221_202105251828_36_length_10772_cov_43.480319	100.0		True
114371	125015	10645	1	AP022362.1	DRR192221_202105251828_37_length_10645_cov_48.065412	100.0		True
125532	135904	1	10373	AP022362.1	DRR192221_202105251828_38_length_10373_cov_47.247023	100.0		True
76024	86283	10260	1	AP022362.1	DRR192221_202105251828_39_length_10260_cov_45.077568	100.0		True
4116685	4123530	1	6846	AP022362.1	DRR192221_202105251828_40_length_6846_cov_43.411817	100.0		True
1809045	1815881	6837	1	AP022362.1	DRR192221_202105251828_41_length_6837_cov_40.381073	100.0		True
281250	284241	2995	1	AP022362.1	DRR192221_202105251828_42_length_4671_cov_302.847931	99.73		True
279379	280956	4671	3094	AP022362.1	DRR192221_202105251828_42_length_4671_cov_302.847931	100.0		True
685015	689481	4467	1	AP022362.1	DRR192221_202105251828_43_length_4467_cov_42.411982	100.0		True
244150	248518	1	4369	AP022362.1	DRR192221_202105251828_44_length_4369_cov_44.770156	100.0		True
219875	224082	4208	1	AP022362.1	DRR192221_202105251828_45_length_4208_cov_45.977702	100.0		True
194548	198323	1	3776	AP022362.1	DRR192221_202105251828_47_length_3776_cov_47.180049	100.0		True
201848	205331	3484	1	AP022362.1	DRR192221_202105251828_48_length_3484_cov_40.828120	100.0		True
214235	216887	2653	1	AP022362.1	DRR192221_202105251828_49_length_2653_cov_47.243072	100.0		True
2331436	2334017	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.96	True	True
105876	108454	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.77	True	True
663823	666401	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.77	True	True
1806594	1809171	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.73	True	True
3923953	3926530	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.65	True	True
3081688	3084264	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.61	True	True
1830356	1832930	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.57	True	True
14675	17246	1	2581	AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139	99.5	True	True
4125179	4127709	2532	1	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.96	True	True
135781	138307	2532	1	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.8	True	True
2302994	2305521	2532	1	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.68	True	True
682614	685139	2532	1	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.68	True	True
1852798	1855321	1	2532	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.68	True	True
620478	623000	1	2532	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.49	True	True
3313143	3315664	1	2532	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.45	True	True
3067708	3070231	2532	1	AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511	99.45	True	True
198892	201279	1	2388	AP022362.1	DRR192221_202105251828_52_length_2388_cov_50.139319	100.0		True
2987325	2989360	1	2036	AP022362.1	DRR192221_202105251828_53_length_2036_cov_37.733368	100.0		True
206081	208079	1999	1	AP022362.1	DRR192221_202105251828_54_length_1999_cov_46.196047	100.0		True
1832806	1834799	1	1994	AP022362.1	DRR192221_202105251828_55_length_1994_cov_49.994644	100.0		True
209423	211206	1782	1	AP022362.1	DRR192221_202105251828_56_length_1782_cov_44.967372	99.89		True
1764054	1765806	1753	1	AP022362.1	DRR192221_202105251828_57_length_1753_cov_42.583026	100.0		True
1850908	1852559	1	1652	AP022362.1	DRR192221_202105251828_58_length_1652_cov_42.134907	100.0		True
207953	209549	1	1597	AP022362.1	DRR192221_202105251828_59_length_1597_cov_80.155102	100.0	True	True
216761	218354	1597	1	AP022362.1	DRR192221_202105251828_59_length_1597_cov_80.155102	99.81	True	True
2986020	2987451	1432	1	AP022362.1	DRR192221_202105251828_60_length_1432_cov_171.832950	100.0	True	True
796158	797590	1	1432	AP022362.1	DRR192221_202105251828_60_length_1432_cov_171.832950	99.93	True	True
1103098	1104528	1432	1	AP022362.1	DRR192221_202105251828_60_length_1432_cov_171.832950	99.93	True	True
2848218	2849652	1432	1	AP022362.1	DRR192221_202105251828_60_length_1432_cov_171.832950	99.51	True	True
110251	111334	1084	1	AP022362.1	DRR192221_202105251828_61_length_1084_cov_76.555904	99.91	True	True
4115311	4116394	1	1084	AP022362.1	DRR192221_202105251828_61_length_1084_cov_76.555904	99.91	True	True
205205	206207	1003	1	AP022362.1	DRR192221_202105251828_62_length_1003_cov_89.581050	100.0	True	True
219000	220001	1	1003	AP022362.1	DRR192221_202105251828_62_length_1003_cov_89.581050	99.5	True	True
2876560	3473407	596846	1	AP021998.1	DRR199249_202105251828_1_length_680082_cov_8.693819	100.0		True
2792610	2875845	680082	596847	AP021998.1	DRR199249_202105251828_1_length_680082_cov_8.693819	100.0		True
1282014	1905330	1	623247	AP021998.1	DRR199249_202105251828_2_length_623247_cov_8.897928	99.99		True
3865226	4204743	1	339518	AP021998.1	DRR199249_202105251828_3_length_339518_cov_10.127275	100.0		True
2230225	2365042	1	134815	AP021998.1	DRR199249_202105251828_4_length_231231_cov_7.774790	99.99		True
2365331	2461746	134816	231231	AP021998.1	DRR199249_202105251828_4_length_231231_cov_7.774790	99.99		True
1	165077	165077	1	AP021998.1	DRR199249_202105251828_5_length_223070_cov_11.416290	100.0		True
4958651	5016643	223070	165078	AP021998.1	DRR199249_202105251828_5_length_223070_cov_11.416290	100.0		True
620306	836136	1	215831	AP021998.1	DRR199249_202105251828_6_length_215831_cov_10.847713	100.0		True
3527999	3734926	206928	1	AP021998.1	DRR199249_202105251828_7_length_206928_cov_9.059134	100.0		True
220555	412266	191712	1	AP021998.1	DRR199249_202105251828_8_length_191712_cov_10.772341	100.0		True
891448	1065390	1	173943	AP021998.1	DRR199249_202105251828_9_length_173943_cov_9.969502	100.0		True
4469213	4635300	166088	1	AP021998.1	DRR199249_202105251828_10_length_166088_cov_10.811160	100.0		True
460659	619848	1	159190	AP021998.1	DRR199249_202105251828_11_length_159190_cov_10.491585	100.0		True
2003340	2139959	136620	1	AP021998.1	DRR199249_202105251828_12_length_136620_cov_7.943543	100.0		True
2522747	2658622	1	135876	AP021998.1	DRR199249_202105251828_13_length_135876_cov_7.859329	100.0		True
3735314	3860183	124870	1	AP021998.1	DRR199249_202105251828_14_length_124870_cov_9.629751	100.0		True
1096150	1220667	124518	1	AP021998.1	DRR199249_202105251828_15_length_124518_cov_9.530810	100.0		True
4285840	4403861	118022	1	AP021998.1	DRR199249_202105251828_16_length_118022_cov_10.606972	100.0		True
2685141	2778650	93510	1	AP021998.1	DRR199249_202105251828_17_length_93510_cov_8.220061	100.0		True
2141139	2229710	1	88572	AP021998.1	DRR199249_202105251828_18_length_88572_cov_7.990457	100.0		True
4755157	4838515	83359	1	AP021998.1	DRR199249_202105251828_19_length_83359_cov_10.995771	100.0		True
4680358	4754159	1	73802	AP021998.1	DRR199249_202105251828_20_length_73802_cov_10.770533	100.0		True
4843416	4914765	1	71350	AP021998.1	DRR199249_202105251828_21_length_71350_cov_11.028404	100.0		True
1936153	2002160	1	66008	AP021998.1	DRR199249_202105251828_22_length_66008_cov_8.746300	100.0		True
4403786	4468489	64704	1	AP021998.1	DRR199249_202105251828_23_length_64726_cov_11.802443	100.0		True
2462541	2521557	59017	1	AP021998.1	DRR199249_202105251828_24_length_59017_cov_7.517253	100.0		True
1220700	1277164	17	56481	AP021998.1	DRR199249_202105251828_25_length_56481_cov_9.298257	100.0		True
165765	220263	54499	1	AP021998.1	DRR199249_202105251828_26_length_54499_cov_10.637810	100.0		True
4915281	4953739	1	38459	AP021998.1	DRR199249_202105251828_27_length_38459_cov_11.143014	100.0		True
421250	455650	1	34401	AP021998.1	DRR199249_202105251828_28_length_34401_cov_11.739599	100.0		True
3496625	3528127	1	31503	AP021998.1	DRR199249_202105251828_29_length_31508_cov_8.789618	100.0		True
4640380	4670424	1	30045	AP021998.1	DRR199249_202105251828_30_length_30045_cov_10.563774	100.0		True
1079614	1096110	16501	5	AP021998.1	DRR199249_202105251828_31_length_27792_cov_10.718381	100.0		True
1067720	1078912	27792	16600	AP021998.1	DRR199249_202105251828_31_length_27792_cov_10.718381	100.0		True
865196	888906	23711	1	AP021998.1	DRR199249_202105251828_32_length_23711_cov_11.953146	100.0		True
33531	56586	23056	1	AP021999.1	DRR199249_202105251828_33_length_23056_cov_7.142004	100.0		True
842923	864555	21632	1	AP021998.1	DRR199249_202105251828_34_length_21632_cov_12.556196	100.0		True
3473923	3495433	1	21511	AP021998.1	DRR199249_202105251828_35_length_21511_cov_9.124299	100.0		True
4209201	4229632	1	20432	AP021998.1	DRR199249_202105251828_36_length_20432_cov_11.764885	100.0		True
1907660	1922434	1	14775	AP021998.1	DRR199249_202105251828_37_length_14775_cov_8.778878	100.0		True
4230631	4244814	1	14184	AP021998.1	DRR199249_202105251828_38_length_14184_cov_12.141069	100.0		True
2660953	2674733	1	13781	AP021998.1	DRR199249_202105251828_39_length_13784_cov_7.973713	100.0		True
89328	102495	1	13168	AP021999.1	DRR199249_202105251828_40_length_13168_cov_7.427805	100.0		True
4258188	4271175	12988	1	AP021998.1	DRR199249_202105251828_41_length_12988_cov_11.075888	100.0		True
2779671	2792094	12422	1	AP021998.1	DRR199249_202105251828_42_length_12422_cov_9.107930	99.98		True
14751	26343	1	11593	AP021999.1	DRR199249_202105251828_43_length_11593_cov_9.130473	100.0		True
4272787	4283562	10776	1	AP021998.1	DRR199249_202105251828_44_length_10776_cov_13.310452	100.0		True
102598	105864	1	3264	AP021999.1	DRR199249_202105251828_45_length_10524_cov_7.707727	99.36		True
1	7279	3265	10524	AP021999.1	DRR199249_202105251828_45_length_10524_cov_7.707727	99.31		True
2674615	2684144	1	9530	AP021998.1	DRR199249_202105251828_46_length_9530_cov_7.680527	100.0		True
4245027	4254457	1	9431	AP021998.1	DRR199249_202105251828_47_length_9431_cov_12.933362	100.0		True
69274	77171	84	7981	AP021999.1	DRR199249_202105251828_48_length_7981_cov_7.072193	100.0		True
412753	420251	7499	1	AP021998.1	DRR199249_202105251828_49_length_7499_cov_11.542729	100.0		True
5616	6669	1	1054	AP022000.1	DRR199249_202105251828_50_length_6796_cov_47.189984	100.0		True
1	5742	1055	6796	AP022000.1	DRR199249_202105251828_50_length_6796_cov_47.189984	100.0		True
58043	64295	6253	1	AP021999.1	DRR199249_202105251828_51_length_6253_cov_7.422625	100.0		True
2975	5167	1	2193	AP022001.1	DRR199249_202105251828_52_length_5294_cov_103.927811	100.0		True
1	3101	2194	5294	AP022001.1	DRR199249_202105251828_52_length_5294_cov_103.927811	100.0		True
79452	84424	4973	1	AP021999.1	DRR199249_202105251828_53_length_4973_cov_7.616591	100.0		True
26666	31611	1	4946	AP021999.1	DRR199249_202105251828_54_length_4946_cov_6.793111	100.0		True
3863600	3865179	1580	1	AP021998.1	DRR199249_202105251828_55_length_4925_cov_80.417674	99.94		True
3861959	3863216	2935	1678	AP021998.1	DRR199249_202105251828_55_length_4925_cov_80.417674	100.0		True
3860057	3861950	4925	3032	AP021998.1	DRR199249_202105251828_55_length_4925_cov_80.417674	100.0		True
64810	69200	1	4391	AP021999.1	DRR199249_202105251828_56_length_4417_cov_8.247786	100.0		True
4671076	4675444	1	4369	AP021998.1	DRR199249_202105251828_57_length_4369_cov_12.534418	100.0		True
1923609	1927912	4304	1	AP021998.1	DRR199249_202105251828_58_length_4304_cov_9.649270	100.0		True
1	4087	4097	11	AP022002.1	DRR199249_202105251828_59_length_4214_cov_177.590898	100.0		True
4205263	4208202	2940	1	AP021998.1	DRR199249_202105251828_60_length_2940_cov_11.825453	100.0		True
1931011	1933874	1	2864	AP021998.1	DRR199249_202105251828_61_length_2864_cov_9.765437	100.0		True
8785	11633	1	2849	AP021999.1	DRR199249_202105251828_62_length_2849_cov_7.744306	100.0		True
1905204	1907786	1	2583	AP021998.1	DRR199249_202105251828_63_length_2583_cov_32.939332	100.0	True	True
1065264	1067846	1	2583	AP021998.1	DRR199249_202105251828_63_length_2583_cov_32.939332	100.0	True	True
2658497	2661079	1	2583	AP021998.1	DRR199249_202105251828_63_length_2583_cov_32.939332	100.0	True	True
836010	838541	2532	1	AP021998.1	DRR199249_202105251828_64_length_2532_cov_40.726819	100.0	True	True
1933748	1936279	1	2532	AP021998.1	DRR199249_202105251828_64_length_2532_cov_40.726819	100.0	True	True
77046	79577	1	2532	AP021999.1	DRR199249_202105251828_64_length_2532_cov_40.726819	100.0	True	True
4283436	4285966	2532	1	AP021998.1	DRR199249_202105251828_64_length_2532_cov_40.726819	99.96	True	True
839653	841775	1	2123	AP021998.1	DRR199249_202105251828_65_length_2123_cov_13.550100	100.0		True
1928910	1930998	1	2089	AP021998.1	DRR199249_202105251828_66_length_2089_cov_13.255352	100.0		True
4256164	4258077	1	1914	AP021998.1	DRR199249_202105251828_67_length_1914_cov_10.308898	100.0		True
31624	33169	1546	1	AP021999.1	DRR199249_202105251828_69_length_1546_cov_7.644820	100.0		True
86185	87651	1	1467	AP021999.1	DRR199249_202105251828_70_length_1467_cov_7.166876	100.0		True
889548	890806	1	1259	AP021998.1	DRR199249_202105251828_71_length_1259_cov_10.958874	100.0		True
838415	839597	1183	1	AP021998.1	DRR199249_202105251828_72_length_1183_cov_12.757576	100.0		True
2810039	3407166	597128	1	AP022032.1	DRR199263_202105251828_1_length_680364_cov_16.929103	100.0		True
2726089	2809324	680364	597129	AP022032.1	DRR199263_202105251828_1_length_680364_cov_16.929103	100.0		True
1444678	1838032	1	393355	AP022032.1	DRR199263_202105251828_2_length_393355_cov_17.205291	100.0		True
3798530	4141442	342913	1	AP022032.1	DRR199263_202105251828_3_length_342913_cov_20.091109	100.0		True
3430101	3668276	238176	1	AP022032.1	DRR199263_202105251828_4_length_238176_cov_17.979177	100.0		True
1214716	1444636	229921	1	AP022032.1	DRR199263_202105251828_5_length_229921_cov_17.968054	100.0		True
1	165077	165077	1	AP022032.1	DRR199263_202105251828_6_length_223070_cov_22.135739	100.0		True
4891352	4949344	223070	165078	AP022032.1	DRR199263_202105251828_6_length_223070_cov_22.135739	100.0		True
221040	412266	1	191227	AP022032.1	DRR199263_202105251828_7_length_191227_cov_20.814636	100.0		True
4218541	4336529	1	117989	AP022032.1	DRR199263_202105251828_8_length_182537_cov_21.338507	100.0		True
4336642	4401189	117990	182537	AP022032.1	DRR199263_202105251828_8_length_182537_cov_21.338507	100.0		True
1028936	1153455	72	124591	AP022032.1	DRR199263_202105251828_9_length_180861_cov_18.809776	100.0		True
1153596	1209865	124592	180861	AP022032.1	DRR199263_202105251828_9_length_180861_cov_18.809776	99.99		True
620845	801330	180486	1	AP022032.1	DRR199263_202105251828_10_length_180486_cov_19.923985	100.0		True
823728	859303	1	35576	AP022032.1	DRR199263_202105251828_11_length_174721_cov_20.341249	99.94		True
859191	998311	35577	174721	AP022032.1	DRR199263_202105251828_11_length_174721_cov_20.341249	99.99		True
4401914	4568001	1	166088	AP022032.1	DRR199263_202105251828_12_length_166088_cov_21.009472	100.0		True
460659	619848	159190	1	AP022032.1	DRR199263_202105251828_13_length_159190_cov_20.524836	100.0		True
1936043	2072662	1	136620	AP022032.1	DRR199263_202105251828_14_length_136620_cov_15.672445	100.0		True
2162928	2297747	134820	1	AP022032.1	DRR199263_202105251828_15_length_134820_cov_15.161159	100.0		True
