GCA_002193095.1,SRR8182925,plasmid_AB685,no_correct_alignments,0,0
GCA_002193095.1,SRR8182925,plasmid_AA171,CP021871.1,123953,124007
GCA_002193095.1,SRR8182925,plasmid_AA171,CP021454.1,11939,124007
GCA_002193095.1,SRR8182925,plasmid_AA575,no_correct_alignments,0,0
GCA_002193095.1,SRR8182925,plasmid_AA977,no_correct_alignments,0,0
GCA_013748455.1,SRR11948708,plasmid_AA171,CP056471.1,27029,41934
GCA_013748455.1,SRR11948708,plasmid_AA171,CP056470.1,29567,41934
GCA_013748455.1,SRR11948708,plasmid_novel_4204f75c392bde35a1d1663c61906664,CP056471.1,11456,11456
GCA_013748455.1,SRR11948708,plasmid_AA336,CP056472.1,58664,84966
GCA_013748455.1,SRR11948708,plasmid_AA336,CP056471.1,32796,84966
GCA_013748455.1,SRR11948708,plasmid_AA336,CP056470.1,7749,84966
GCA_013748455.1,SRR11948708,plasmid_AG799,CP056471.1,9676,9676
GCA_013798625.1,SRR11949021,plasmid_AA176,CP056915.1,137294,136253
GCA_013798625.1,SRR11949021,plasmid_AA176,CP056914.1,1205,136253
GCA_002012145.1,SRR3999089,plasmid_AA552,CP019006.1,47531,47531
GCA_002012145.1,SRR3999089,plasmid_AA175,CP019007.1,121010,121011
GCA_002012145.1,SRR3999089,plasmid_AA175,CP019008.1,1205,121011
GCA_013372325.1,SRR11905449,plasmid_AA171,CP054220.1,119464,119696
GCA_013372325.1,SRR11905449,plasmid_AA171,CP054219.1,16750,119696
GCA_013372325.1,SRR11905449,plasmid_AA171,CP054221.1,2353,119696
GCA_013372325.1,SRR11905449,plasmid_AA474,CP054221.1,79657,82239
GCA_013372325.1,SRR11905449,plasmid_AA474,CP054219.1,10328,82239
GCA_013372325.1,SRR11905449,plasmid_AA977,CP054222.1,5073,5073
GCA_014168835.1,DRR199249,plasmid_AB685,no_correct_alignments,0,0
GCA_014168835.1,DRR199249,plasmid_AA171,AP021999.1,94171,93198
GCA_014168835.1,DRR199249,plasmid_AA171,AP021998.1,9153,93198
GCA_014168835.1,DRR199249,plasmid_AA579,no_correct_alignments,0,0
GCA_014168835.1,DRR199249,plasmid_AA977,AP022001.1,4816,5073
GCA_014168835.1,DRR199249,plasmid_AC509,AP022000.1,6229,6669
GCA_002202175.1,SRR4025854,plasmid_AB685,no_correct_alignments,0,0
GCA_002202175.1,SRR4025854,plasmid_AA860,CP021936.1,137635,160051
GCA_002202175.1,SRR4025854,plasmid_AA860,CP021935.1,24947,160051
GCA_002202175.1,SRR4025854,plasmid_AA860,CP021937.1,14332,160051
GCA_002202175.1,SRR4025854,plasmid_AD068,CP021937.1,6405,2135
GCA_002202175.1,SRR4025854,plasmid_AA579,no_correct_alignments,0,0
GCA_002202175.1,SRR4025854,plasmid_AA977,no_correct_alignments,0,0
GCA_002202175.1,SRR4025854,plasmid_AC509,no_correct_alignments,0,0
GCA_002202175.1,SRR4025854,plasmid_AA735,CP021938.1,72651,149416
GCA_002202175.1,SRR4025854,plasmid_AA735,CP021937.1,110375,149416
GCA_002202175.1,SRR4025854,plasmid_AA735,CP021935.1,10324,149416
GCA_003571825.1,SRR3112334,plasmid_AB685,no_correct_alignments,0,0
GCA_003571825.1,SRR3112334,plasmid_AB443,no_correct_alignments,0,0
GCA_003571825.1,SRR3112334,plasmid_AA474,CP032264.1,96067,104923
GCA_003571825.1,SRR3112334,plasmid_AA474,CP032265.1,17576,104923
GCA_003571825.1,SRR3112334,plasmid_AA176,CP032263.1,149842,157767
GCA_003571825.1,SRR3112334,plasmid_AA176,CP032265.1,15172,157767
GCA_003571825.1,SRR3112334,plasmid_AA176,CP032264.1,2700,157767
GCA_003571825.1,SRR3112334,plasmid_AC509,no_correct_alignments,0,0
GCA_003288455.1,SRR6985737,plasmid_AB685,no_correct_alignments,0,0
GCA_003288455.1,SRR6985737,plasmid_AA171,CP030339.1,21904,73029
GCA_003288455.1,SRR6985737,plasmid_AA552,CP030335.1,48657,49475
GCA_003288455.1,SRR6985737,plasmid_AA474,CP030340.1,34927,100874
GCA_003288455.1,SRR6985737,plasmid_AA474,CP030336.1,13597,100874
GCA_003288455.1,SRR6985737,plasmid_AA474,CP030337.1,15342,100874
GCA_003288455.1,SRR6985737,plasmid_AA474,CP030339.1,3034,100874
GCA_003288455.1,SRR6985737,plasmid_AA579,CP030333.1,4082,4082
GCA_003288455.1,SRR6985737,plasmid_AA977,CP030334.1,5046,5046
GCA_003288455.1,SRR6985737,plasmid_AA372,CP030335.1,20623,83246
GCA_014169095.1,DRR199303,plasmid_AA171,AP022065.1,110841,109793
GCA_014169095.1,DRR199303,plasmid_AA171,AP022064.1,14382,109793
GCA_014169095.1,DRR199303,plasmid_AA474,AP022066.1,86404,86404
GCA_014169095.1,DRR199303,plasmid_AA579,AP022068.1,3683,4087
GCA_014169095.1,DRR199303,plasmid_AA977,AP022067.1,4816,5073
GCA_002157245.1,SRR5482170,plasmid_AB685,no_correct_alignments,0,0
GCA_002157245.1,SRR5482170,plasmid_AA171,CP021180.1,122534,121132
GCA_002157245.1,SRR5482170,plasmid_AA171,CP021179.1,11779,121132
GCA_002157245.1,SRR5482170,plasmid_AA977,no_correct_alignments,0,0
GCA_002056635.1,SRR5168233,plasmid_AA171,CP020117.1,97134,97134
GCA_002056635.1,SRR5168233,plasmid_AA171,CP020116.1,14103,97134
GCA_002056635.1,SRR5168233,plasmid_AA171,CP020119.1,2249,97134
GCA_002056635.1,SRR5168233,plasmid_AA747,CP020118.1,109194,109194
GCA_002056635.1,SRR5168233,plasmid_AA552,CP020119.1,47513,47513
GCA_002180195.1,SRR5168210,plasmid_AB685,no_correct_alignments,0,0
GCA_002180195.1,SRR5168210,plasmid_AA171,CP021690.1,141861,132827
