GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_115,2639,4618452,4621090
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_115,2639,3581526,3584164
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,GCA_014169115.1_ASM1416911v1_115,2639,84269,86907
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022072.1,GCA_014169115.1_ASM1416911v1_115,2639,611,3249
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_115,2639,1331474,1334112
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_115,2639,915450,918088
GCA_014169115.1_ASM1416911v1,plasmid_AA352,AP022069.1,GCA_014169115.1_ASM1416911v1_133,1302,1995790,1997091
GCA_014169115.1_ASM1416911v1,plasmid_AA352,AP022070.1,GCA_014169115.1_ASM1416911v1_133,1302,101944,103245
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_51,2863,4095434,4098296
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056525.1,GCA_013749295.1_ASM1374929v1_51,2863,116079,118941
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_54,2583,3029048,3031630
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_54,2583,3903867,3906449
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_54,2583,21791,24373
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_54,2583,2215935,2218517
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_58,1778,4142257,4144034
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_58,1778,4107151,4108928
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_58,1778,560271,562048
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056524.1,GCA_013749295.1_ASM1374929v1_58,1778,2175701,2177478
GCA_013749295.1_ASM1374929v1,plasmid_AA176,CP056525.1,GCA_013749295.1_ASM1374929v1_58,1778,61028,62805
GCA_014169275.1_ASM1416927v1,plasmid_AA474,AP022120.1,GCA_014169275.1_ASM1416927v1_75,1892,66950,68841
GCA_014169275.1_ASM1416927v1,plasmid_AA474,AP022120.1,GCA_014169275.1_ASM1416927v1_75,1892,4078666,4080557
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,GCA_014169275.1_ASM1416927v1_82,1221,4149107,4150327
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022121.1,GCA_014169275.1_ASM1416927v1_82,1221,107462,108682
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,GCA_014169275.1_ASM1416927v1_84,1168,4135249,4136416
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022121.1,GCA_014169275.1_ASM1416927v1_84,1168,114907,116074
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,GCA_014169275.1_ASM1416927v1_85,1161,1148773,1149933
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,GCA_014169275.1_ASM1416927v1_85,1161,2804971,2806131
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,GCA_014169275.1_ASM1416927v1_85,1161,1146157,1147317
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022120.1,GCA_014169275.1_ASM1416927v1_85,1161,1137554,1138714
GCA_014169275.1_ASM1416927v1,plasmid_AA179,AP022121.1,GCA_014169275.1_ASM1416927v1_85,1161,141303,142463
GCA_013745955.1_ASM1374595v1,plasmid_AD448,CP056357.1,GCA_013745955.1_ASM1374595v1_43,1331,1944641,1945971
GCA_013745955.1_ASM1374595v1,plasmid_AD448,CP056357.1,GCA_013745955.1_ASM1374595v1_43,1331,4870855,4872185
GCA_013745955.1_ASM1374595v1,plasmid_AF243,CP056357.1,GCA_013745955.1_ASM1374595v1_46,1251,1699822,1701072
GCA_013745955.1_ASM1374595v1,plasmid_AF243,CP056357.1,GCA_013745955.1_ASM1374595v1_46,1251,1693190,1694440
GCA_013745955.1_ASM1374595v1,plasmid_AF242,CP056357.1,GCA_013745955.1_ASM1374595v1_50,1109,755927,757035
GCA_013745955.1_ASM1374595v1,plasmid_AF242,CP056357.1,GCA_013745955.1_ASM1374595v1_50,1109,764763,765871
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,GCA_014168935.1_ASM1416893v1_68,1858,4589396,4591253
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,GCA_014168935.1_ASM1416893v1_68,1858,3512281,3514138
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,GCA_014168935.1_ASM1416893v1_68,1858,2212840,2214697
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,GCA_014168935.1_ASM1416893v1_72,1258,2756570,2757827
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,GCA_014168935.1_ASM1416893v1_72,1258,3131484,3132741
GCA_014168935.1_ASM1416893v1,plasmid_AC082,AP022030.1,GCA_014168935.1_ASM1416893v1_72,1258,2398181,2399438
GCA_013834305.1_ASM1383430v1,plasmid_AF232,CP057455.1,GCA_013834305.1_ASM1383430v1_31,1864,2522081,2523944
GCA_013834305.1_ASM1383430v1,plasmid_AF232,CP057455.1,GCA_013834305.1_ASM1383430v1_31,1864,3931140,3933003
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022177.1,GCA_014169475.1_ASM1416947v1_109,2483,4097361,4099843
GCA_014169475.1_ASM1416947v1,plasmid_AA887,AP022178.1,GCA_014169475.1_ASM1416947v1_109,2483,8222,10704
