GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_novel_c4a613a5d8dcce40ad75212b142f8e6a,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_novel_c4a613a5d8dcce40ad75212b142f8e6a,AP022069.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_novel_c4a613a5d8dcce40ad75212b142f8e6a,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_novel_c4a613a5d8dcce40ad75212b142f8e6a,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_novel_c4a613a5d8dcce40ad75212b142f8e6a,AP022069.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_novel_c4a613a5d8dcce40ad75212b142f8e6a,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_novel_c4a613a5d8dcce40ad75212b142f8e6a,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA977,AP022074.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022071.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022071.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022071.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022069.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA282,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA336,AP022072.1,GCA_014169115.1_ASM1416911v1_202109171340
GCA_014169115.1_ASM1416911v1,plasmid_AA352,AP022070.1,GCA_014169115.1_ASM1416911v1_202109171340
