SRR8182925,SRR8182925_component_0,CP021454.1,NODE_1
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_3
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_6
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_1
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_3
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_6
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_1
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_3
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_6
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_1
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_3
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_6
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_1
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_3
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_6
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_1
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_3
SRR8182925,SRR8182925_component_0,CP021454.1,NODE_6
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_2
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_4
SRR8182925,SRR8182925_component_1,CP021454.1,NODE_7
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_2
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_4
SRR8182925,SRR8182925_component_1,CP021454.1,NODE_7
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_2
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_4
SRR8182925,SRR8182925_component_1,CP021454.1,NODE_7
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_2
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_4
SRR8182925,SRR8182925_component_1,CP021454.1,NODE_7
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_2
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_4
SRR8182925,SRR8182925_component_1,CP021454.1,NODE_7
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_2
SRR8182925,SRR8182925_component_1,CP021871.1,NODE_4
SRR8182925,SRR8182925_component_1,CP021454.1,NODE_7
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_10
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_22
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_10
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_22
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_10
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_22
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_10
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_22
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_10
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_22
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_10
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_13
SRR11948708,SRR11948708_component_1,CP056470.1,NODE_22
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_1
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_2
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_3
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_4
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_5
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_6
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_7
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_8
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_9
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_11
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_12
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_14
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_15
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_16
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_17
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_18
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_21
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_23
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_24
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_25
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_26
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_27
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_28
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_29
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_30
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_31
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_32
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_32
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_33
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_1
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_2
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_3
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_4
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_5
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_6
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_7
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_8
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_9
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_11
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_12
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_14
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_15
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_16
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_17
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_18
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_20
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_21
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_23
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_24
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_25
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_26
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_27
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_28
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_29
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_30
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_31
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_32
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_32
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_33
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_1
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_2
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_3
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_4
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_5
SRR11948708,SRR11948708_component_0,CP056470.1,NODE_6
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_7
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_8
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_9
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_11
SRR11948708,SRR11948708_component_0,CP056472.1,NODE_12
SRR11948708,SRR11948708_component_0,CP056471.1,NODE_14
